DATA_SIZE	MILP_EF1_SCORE	BPS_EF1_SCORE
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
10	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
20	1.0	1.0
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
30	1.0	0.8750000000000001
