DATA_SIZE	MILP_EF1_SCORE	BPS_EF1_SCORE
10	0.8500000000000001	0.6736000000000001
10	0.8696491792726102	0.8696491792726102
10	0.8746803069053709	0.6856925418569255
10	0.8513951979234265	0.6924864446165764
10	0.8405001524855139	0.8405001524855139
10	0.832034901838579	0.832034901838579
10	0.8655593857724851	0.702341137123746
10	0.8250985147014246	0.8250985147014246
10	0.8475024809791597	0.6690447879508521
10	0.8909677419354839	0.7153846153846155
10	0.8456771909117734	0.8456771909117734
10	0.8328664799253036	0.8328664799253036
10	0.8879148403256105	0.8879148403256105
10	0.84320987654321	0.84320987654321
10	0.8796128251663642	0.8796128251663642
10	0.9008535784635588	0.7195600942655145
10	0.8346165691407452	0.8346165691407452
10	0.8272004710038269	0.8272004710038269
10	0.8118928466293789	0.8118928466293789
10	0.8369632856253888	0.8369632856253888
10	0.8815749000307599	0.8815749000307599
10	0.8296152602651148	0.8296152602651148
10	0.8729483282674773	0.8729483282674773
10	0.8190594830270945	0.8190594830270945
10	0.8378115895111689	0.8378115895111689
10	0.8663396689147763	0.8663396689147763
10	0.86208	0.6857142857142857
10	0.7950647005717725	0.6461211477151966
10	0.8563518917256229	0.8563518917256229
10	0.8333333333333334	0.6746626686656673
10	0.8458871730223764	0.8458871730223764
10	0.8469615017499204	0.8469615017499204
10	0.8267071320182094	0.7683794466403162
10	0.883470550981634	0.6764484574868324
10	0.8274021352313168	0.8274021352313168
10	0.8346024977155042	0.8346024977155042
10	0.8284207260316474	0.8284207260316474
10	0.8582398109864144	0.8582398109864144
10	0.8390181702263311	0.8390181702263311
10	0.7964713295526151	0.7964713295526151
10	0.8676424789785113	0.6912578384360016
10	0.8407684793226962	0.8407684793226962
10	0.8647654093836247	0.8647654093836247
10	0.8170992366412214	0.7171929824561405
10	0.8396756082345604	0.648189209164819
10	0.8496405126602062	0.8496405126602062
10	0.8476190476190476	0.8476190476190476
10	0.8557057529078907	0.6840731070496084
10	0.8748852860201896	0.8748852860201896
10	0.8632911392405065	0.8632911392405065
10	0.834289356277884	0.834289356277884
10	0.8562892142216911	0.8562892142216911
10	0.8199875853507139	0.8199875853507139
10	0.8031639793124431	0.8031639793124431
10	0.8718929254302102	0.8718929254302102
10	0.8954441166830549	0.8954441166830549
10	0.8087625814091179	0.7099132023755141
10	0.8521855188521856	0.6872246696035244
10	0.795749704840614	0.795749704840614
10	0.8168567807351077	0.8168567807351077
10	0.8253467843631778	0.8253467843631778
10	0.8262090483619345	0.8262090483619345
10	0.8291641244661379	0.8291641244661379
10	0.877015491621878	0.877015491621878
10	0.8107938500156888	0.8107938500156888
10	0.7901383042693926	0.6953305594082293
10	0.8312342569269522	0.8312342569269522
10	0.8300907911802854	0.6780185758513934
10	0.8344497607655501	0.8344497607655501
10	0.8334949886841254	0.8334949886841254
10	0.8186562296151336	0.8186562296151336
10	0.8381070983810711	0.8381070983810711
10	0.8232370301335818	0.8232370301335818
10	0.8318471337579617	0.6787878787878787
10	0.8915816326530612	0.6965098634294387
10	0.8859104282445244	0.7018366549433374
10	0.8647925033467202	0.70016077170418
10	0.8854003139717426	0.7217877094972068
10	0.8310958476428348	0.8310958476428348
10	0.8534990189666449	0.8534990189666449
10	0.7936406995230526	0.7936406995230526
10	0.8036829990134824	0.8036829990134824
10	0.8571428571428572	0.8571428571428572
10	0.8449538363578478	0.6951912154486937
10	0.8588508801062771	0.6945440063719635
10	0.8684043229497774	0.8684043229497774
10	0.8586550435865504	0.8586550435865504
10	0.8201994210357029	0.8201994210357029
10	0.8635080012550989	0.8635080012550989
10	0.8628169874732661	0.8628169874732661
10	0.8477987421383648	0.7022388059701493
10	0.8421052631578948	0.8421052631578948
10	0.8282454517422141	0.8282454517422141
10	0.8362644026682838	0.8362644026682838
10	0.8332303891290921	0.8332303891290921
10	0.8134063809216888	0.6592393392239725
10	0.8303108808290155	0.8303108808290155
10	0.8831411654721099	0.8831411654721099
10	0.831411654721097	0.831411654721097
10	0.8301088270858525	0.8301088270858525
20	0.7118290776446067	0.665283540802213
20	0.7557058326289096	0.7557058326289096
20	0.699567540066141	0.699567540066141
20	0.8139983466519702	0.8139983466519702
20	0.6738516807800873	0.6340686831930863
20	0.7167123287671234	0.7167123287671234
20	0.763843648208469	0.763843648208469
20	0.7560511286374761	0.7560511286374761
20	0.7714435146443516	0.7280296022201664
20	0.7275720164609054	0.7275720164609054
20	0.7882822902796273	0.7882822902796273
20	0.6873300706905928	0.6873300706905928
20	0.7172452407614782	0.7172452407614782
20	0.7377094204888767	0.6950012074378169
20	0.718467852257182	0.6753309265944646
20	0.7395361237003466	0.6934838861444366
20	0.7400109469074987	0.7400109469074987
20	0.7187907219181651	0.7187907219181651
20	0.7426067907995619	0.7426067907995619
20	0.7211040828062106	0.7211040828062106
20	0.7017367228794362	0.6394530464508343
20	0.7388362652232748	0.7388362652232748
20	0.710462287104623	0.6663491307454156
20	0.711554447215295	0.711554447215295
20	0.7764494919306637	0.7764494919306637
20	0.6861394323505099	0.6861394323505099
20	0.6778389194597298	0.6778389194597298
20	0.7574257425742575	0.7574257425742575
20	0.7070603337612323	0.6657565415244596
20	0.6846944294213088	0.6469747498808958
20	0.7610948711134734	0.7610948711134734
20	0.7429653679653679	0.7429653679653679
20	0.7257472469847929	0.7257472469847929
20	0.7196743554952512	0.7196743554952512
20	0.7223614592035645	0.7223614592035645
20	0.7254509018036073	0.7254509018036073
20	0.7309833024118737	0.7309833024118737
20	0.7692307692307692	0.7692307692307692
20	0.715541049460206	0.6705331251394157
20	0.7765567765567767	0.7765567765567767
20	0.7261320240043644	0.7261320240043644
20	0.6824380740328418	0.6057043326801655
20	0.7390804597701149	0.7390804597701149
20	0.6899307405434203	0.6464503996238834
20	0.7318281938325991	0.6902226524685382
20	0.7231404958677685	0.685269899359561
20	0.741501976284585	0.741501976284585
20	0.7356628434249134	0.7356628434249134
20	0.7299623453469608	0.7299623453469608
20	0.7150928167877322	0.6663504861275789
20	0.7474585339753879	0.7474585339753879
20	0.7965001411233418	0.7965001411233418
20	0.6882091761223483	0.6534914361001317
20	0.8129435140505251	0.8129435140505251
20	0.7486095661846497	0.7486095661846497
20	0.7320714476139697	0.7320714476139697
20	0.7826815642458099	0.7826815642458099
20	0.7903225806451614	0.7903225806451614
20	0.7027334851936218	0.7027334851936218
20	0.6995329527763363	0.6995329527763363
20	0.7801221543586897	0.7801221543586897
20	0.7334976718707203	0.6860997350036137
20	0.6781485468245427	0.6385199240986718
20	0.7527516778523491	0.7527516778523491
20	0.6898353801933628	0.6898353801933628
20	0.7124079915878022	0.6700743494423792
20	0.7036739072137304	0.7036739072137304
20	0.7415485278080699	0.7415485278080699
20	0.7973781704189229	0.7973781704189229
20	0.6817679558011048	0.6402912621359224
20	0.6907785753727224	0.6907785753727224
20	0.7337469652009709	0.7337469652009709
20	0.695112071293546	0.6200297682330429
20	0.6947096774193549	0.6947096774193549
20	0.7164420485175202	0.6726840855106889
20	0.7033831628638868	0.6575469510781361
20	0.7833333333333333	0.7833333333333333
20	0.7862617087709339	0.7862617087709339
20	0.7341563786008231	0.7341563786008231
20	0.7156862745098039	0.7156862745098039
20	0.7259653794940081	0.7259653794940081
20	0.7547068316299085	0.7547068316299085
20	0.7255225522552257	0.7255225522552257
20	0.736929460580913	0.736929460580913
20	0.7313186813186814	0.6908212560386473
20	0.7070046334150998	0.6615495322619332
20	0.733979536887453	0.733979536887453
20	0.6802964477383082	0.6802964477383082
20	0.750341810226962	0.750341810226962
20	0.7272265922354733	0.6818284170231931
20	0.7169707020453292	0.7169707020453292
20	0.6833548387096774	0.6833548387096774
20	0.7025201351000262	0.7025201351000262
20	0.7735546038543898	0.7735546038543898
20	0.7117306680694372	0.7117306680694372
20	0.7392847392847394	0.7392847392847394
20	0.7434864356701584	0.7434864356701584
20	0.6869254341164455	0.6480978260869567
20	0.7144362486828243	0.7144362486828243
20	0.6863157894736842	0.6493023255813954
30	0.655531348341806	0.655531348341806
30	0.6961869618696188	0.6961869618696188
30	0.6851361117802938	0.6851361117802938
30	0.6111362607514713	0.6111362607514713
30	0.6311475409836066	0.6311475409836066
30	0.6728307254623044	0.6728307254623044
30	0.6104545454545455	0.6104545454545455
30	0.6543325526932084	0.6543325526932084
30	0.6791306379995325	0.6791306379995325
30	0.641905737704918	0.641905737704918
30	0.6231848387890722	0.6231848387890722
30	0.6751054852320675	0.6751054852320675
30	0.6770091556459817	0.6770091556459817
30	0.6406630911750367	0.6406630911750367
30	0.6276290630975144	0.6276290630975144
30	0.7016645326504481	0.7016645326504481
30	0.646459862656879	0.646459862656879
30	0.6628269738420927	0.6628269738420927
30	0.6307554760840414	0.6307554760840414
30	0.6313047596495385	0.6313047596495385
30	0.6716238906212522	0.6716238906212522
30	0.6356478167501791	0.6356478167501791
30	0.710241893978384	0.710241893978384
30	0.6095777305968391	0.6095777305968391
30	0.660422670509126	0.660422670509126
30	0.6183153546017903	0.6183153546017903
30	0.5915929203539824	0.5915929203539824
30	0.6536438767843729	0.6536438767843729
30	0.6514503090822635	0.6514503090822635
30	0.6141414141414141	0.6141414141414141
30	0.6365339578454334	0.6365339578454334
30	0.6161954959271682	0.6161954959271682
30	0.6666666666666669	0.6666666666666669
30	0.631130063965885	0.631130063965885
30	0.699380421313507	0.699380421313507
30	0.5914648212226068	0.5914648212226068
30	0.6046198699259924	0.6046198699259924
30	0.6015819209039549	0.6015819209039549
30	0.7167131625665738	0.7167131625665738
30	0.641633419385121	0.641633419385121
30	0.6162817821320271	0.6162817821320271
30	0.6450676982591876	0.6450676982591876
30	0.6786644565474783	0.6786644565474783
30	0.6231918425420915	0.6231918425420915
30	0.6518275538894095	0.6518275538894095
30	0.706811451135242	0.706811451135242
30	0.6559961777353082	0.6559961777353082
30	0.6252092800765368	0.6252092800765368
30	0.6179801247977815	0.6179801247977815
30	0.6381835937500001	0.6381835937500001
30	0.6857294148795341	0.6857294148795341
30	0.6571224051539012	0.6571224051539012
30	0.6488639025532911	0.6488639025532911
30	0.6251815980629543	0.6251815980629543
30	0.6516352824578792	0.6516352824578792
30	0.6128121606948971	0.6128121606948971
30	0.66489785088883	0.66489785088883
30	0.7262217551234895	0.7262217551234895
30	0.6756756756756758	0.6756756756756758
30	0.6388630009319666	0.6388630009319666
30	0.6695475343162175	0.6695475343162175
30	0.6401787931462629	0.6401787931462629
30	0.6322727272727274	0.6322727272727274
30	0.602024005648388	0.602024005648388
30	0.6310033285782217	0.6310033285782217
30	0.6564459930313588	0.6564459930313588
30	0.6028235294117648	0.6028235294117648
30	0.6609888810030755	0.6609888810030755
30	0.6174650469860188	0.6174650469860188
30	0.6620013995801262	0.6620013995801262
30	0.6772597030476688	0.6772597030476688
30	0.6570237803383182	0.6570237803383182
30	0.6342614440773949	0.6342614440773949
30	0.6318525519848772	0.6318525519848772
30	0.6954109934442763	0.6954109934442763
30	0.6121291448516579	0.6121291448516579
30	0.6302044838630206	0.6302044838630206
30	0.6215654583237129	0.6215654583237129
30	0.6924010682204421	0.6924010682204421
30	0.6311805062692218	0.6311805062692218
30	0.6013483146067415	0.6013483146067415
30	0.6424821002386637	0.6424821002386637
30	0.6451127819548872	0.6451127819548872
30	0.6618638159423658	0.6618638159423658
30	0.6109510086455334	0.6109510086455334
30	0.5948426573426573	0.5948426573426573
30	0.6466977657746135	0.6466977657746135
30	0.6441983630235918	0.6441983630235918
30	0.6641668619639091	0.6641668619639091
30	0.6543671181690798	0.6543671181690798
30	0.6419277108433735	0.6419277108433735
30	0.6337266470009835	0.6337266470009835
30	0.6469888121875744	0.6469888121875744
30	0.6238907849829353	0.6238907849829353
30	0.7105390966488587	0.7105390966488587
30	0.6423627134287032	0.6423627134287032
30	0.6342514970059879	0.6342514970059879
30	0.652784065187868	0.652784065187868
30	0.6285859355166287	0.6285859355166287
30	0.7063253012048193	0.7063253012048193
50	0.49762763332700716	0.47945917836713475
50	0.5120983736612457	0.47699437272426354
50	0.5354826755604966	0.5354826755604966
