DATA_SIZE	MILP_EF1_SCORE	BPS_EF1_SCORE
10	0.7318435754189945	0.7318435754189945
10	0.808170515097691	0.808170515097691
10	0.7924528301886793	0.7924528301886793
10	0.810412147505423	0.810412147505423
10	0.7467734757454384	0.7467734757454384
10	0.7307206068268015	0.7307206068268015
10	0.7968056787932565	0.7968056787932565
10	0.8109107720758209	0.8109107720758209
10	0.8333333333333334	0.8333333333333334
10	0.8243243243243243	0.8243243243243243
10	0.8049977688531905	0.8049977688531905
10	0.8547008547008548	0.8547008547008548
10	0.7900262467191601	0.7900262467191601
10	0.8200455580865604	0.8200455580865604
10	0.764969450101833	0.764969450101833
10	0.7869605142332415	0.7869605142332415
10	0.7947320617620346	0.7947320617620346
10	0.7574112734864301	0.7574112734864301
10	0.8342757720748152	0.8342757720748152
10	0.780388978930308	0.780388978930308
10	0.7962466487935657	0.7962466487935657
10	0.751346499102334	0.751346499102334
10	0.7682333873581848	0.7682333873581848
10	0.8097777777777777	0.8097777777777777
10	0.7892813641900122	0.7892813641900122
10	0.8428949691085613	0.8428949691085613
10	0.8120018752930147	0.8120018752930147
10	0.8272157564906	0.8272157564906
10	0.8492678725236864	0.8492678725236864
10	0.7798362774666091	0.7798362774666091
10	0.8279857397504459	0.8279857397504459
10	0.8253037285295349	0.8253037285295349
10	0.7739783152627191	0.7739783152627191
10	0.7993352721229746	0.7993352721229746
10	0.7694886839899414	0.7694886839899414
10	0.7455375674553758	0.7455375674553758
10	0.7669039145907475	0.7669039145907475
10	0.7680709534368072	0.7680709534368072
10	0.7305976806422837	0.7305976806422837
10	0.7880032867707478	0.7880032867707478
10	0.7008109261630391	0.7008109261630391
10	0.7737226277372263	0.7737226277372263
10	0.7530224525043179	0.7530224525043179
10	0.7841890049977284	0.7841890049977284
10	0.7417721518987342	0.7417721518987342
10	0.8019366197183099	0.8019366197183099
10	0.7762873215058416	0.7762873215058416
10	0.7649977447000451	0.7649977447000451
10	0.7535587188612101	0.7535587188612101
10	0.7286755250750109	0.7286755250750109
10	0.7442071785552022	0.7442071785552022
10	0.7420314492137696	0.7420314492137696
10	0.7552703941338224	0.7552703941338224
10	0.7842323651452283	0.7842323651452283
10	0.7801418439716311	0.7801418439716311
10	0.7879813796022006	0.7879813796022006
10	0.7546678245766393	0.7546678245766393
10	0.809688581314879	0.809688581314879
10	0.827437446074202	0.827437446074202
10	0.7471935339021104	0.7471935339021104
10	0.7622950819672132	0.7622950819672132
10	0.776364382437423	0.776364382437423
10	0.7472803347280336	0.7472803347280336
10	0.7946688879633487	0.7946688879633487
10	0.7835662854722575	0.7835662854722575
10	0.7572052401746725	0.7572052401746725
10	0.8136813681368137	0.8136813681368137
10	0.8083371091980066	0.8083371091980066
10	0.7508417508417509	0.7508417508417509
10	0.7488391726466863	0.7488391726466863
10	0.7786259541984734	0.7786259541984734
10	0.7400428265524627	0.7400428265524627
10	0.7323600973236011	0.7323600973236011
10	0.8073716542343131	0.8073716542343131
10	0.857824427480916	0.857824427480916
10	0.7195809830781629	0.7195809830781629
10	0.7555555555555555	0.7555555555555555
10	0.858545292280232	0.858545292280232
10	0.8265817023213475	0.8265817023213475
10	0.7751724137931035	0.7751724137931035
10	0.8047662694775436	0.8047662694775436
10	0.8232662192393737	0.8232662192393737
10	0.7767241379310346	0.7767241379310346
10	0.8013213780084947	0.8013213780084947
10	0.7955257270693513	0.7955257270693513
10	0.7537511032656664	0.7537511032656664
10	0.782757148954332	0.782757148954332
10	0.8148148148148149	0.8148148148148149
10	0.7700234192037471	0.7700234192037471
10	0.7780933062880324	0.7780933062880324
10	0.7583018074821354	0.7583018074821354
10	0.7497820401046207	0.7497820401046207
10	0.850943396226415	0.850943396226415
10	0.762157382847038	0.762157382847038
10	0.7710280373831775	0.7710280373831775
10	0.8046082949308756	0.8046082949308756
10	0.700361010830325	0.700361010830325
10	0.7980416156670747	0.7980416156670747
10	0.7391304347826089	0.7391304347826089
10	0.7708992318120198	0.7708992318120198
20	0.6513513513513515	0.6513513513513515
20	0.6298507462686568	0.6298507462686568
20	0.7083333333333336	0.7083333333333336
20	0.6811702925731434	0.6811702925731434
20	0.6194568580268135	0.6194568580268135
20	0.6150583244962885	0.6150583244962885
20	0.6282608695652174	0.6282608695652174
20	0.6329201101928376	0.6329201101928376
20	0.6429047301798801	0.6429047301798801
20	0.6622470341939988	0.6622470341939988
20	0.6015758821514219	0.32200687977179293
20	0.6046190968631507	0.6046190968631507
20	0.7101980924431402	0.377802380293385
20	0.6175413371675054	0.6175413371675054
20	0.6441739130434783	0.6441739130434783
20	0.7007081625046591	0.43518094365552
20	0.6447368421052632	0.6447368421052632
20	0.656179775280899	0.656179775280899
20	0.6561929119473876	0.6561929119473876
20	0.6365622723962127	0.6365622723962127
20	0.7135493372606776	0.7135493372606776
20	0.7284817140746215	0.7284817140746215
20	0.6445762120683642	0.6046926046926047
20	0.6612685560053981	0.6612685560053981
